EDA
4.000000
0.000000
0.390735
0.441979
0.447104
0.447104
0.445823
0.445823
0.448385
0.447104
0.447104
0.447104
0.445823
0.445823
0.445823
0.444542
0.444542
0.443261
0.439417
0.441979
0.443261
0.441979
0.441979
0.440698
0.454790
0.441979
0.436855
0.438136
0.439417
0.438136
0.436855
0.436855
0.433012
0.429168
0.430450
0.431731
0.433012
0.434293
0.435574
0.433012
0.433012
0.434293
0.430450
0.433012
0.431731
0.426606
0.426606
0.429168
0.426606
0.426606
0.426606
0.424044
0.429168
0.431731
0.426606
0.430450
0.427887
0.425325
0.426606
0.422763
0.422763
0.425325
0.420201
0.422763
0.425325
0.422763
0.422763
0.425325
0.421482
0.422763
0.421482
0.418920
0.421482
0.420201
0.418920
0.421482
0.420201
0.417639
0.420201
0.418920
0.416357
0.420201
0.418920
0.417639
0.416357
0.420201
0.416357
0.417639
0.417639
0.416357
0.417639
0.417639
0.416357
0.417639
0.416357
0.412514
0.416357
0.418920
0.413795
0.416357
0.416357
0.415076
0.416357
0.416357
0.415076
0.416357
0.411233
0.415076
0.415076
0.413795
0.415076
0.415076
0.415076
0.418920
0.416357
0.416357
0.418920
0.415076
0.415076
0.416357
0.417639
0.415076
0.415076
0.415076
0.415076
0.417639
0.415076
0.413795
0.418920
0.422763
0.424044
0.424044
0.421482
0.421482
0.421482
0.421482
0.420201
0.415076
0.415076
0.415076
0.418920
0.416357
0.417639
0.416357
0.420201
0.421482
0.416357
0.421482
0.424044
0.420201
0.418920
0.422763
0.418920
0.420201
0.420201
0.416357
0.420201
0.420201
0.417639
0.418920
0.418920
0.415076
0.418920
0.417639
0.418920
0.418920
0.418920
0.418920
0.422763
0.422763
0.420201
0.421482
0.417639
0.420201
0.421482
0.418920
0.421482
0.420201
0.417639
0.420201
0.420201
0.418920
0.420201
0.418920
0.418920
0.420201
0.420201
0.418920
0.421482
0.418920
0.420201
0.421482
0.417639
0.418920
0.417639
0.417639
0.421482
0.418920
0.420201
0.418920
0.418920
0.418920
0.420201
0.420201
0.421482
0.418920
0.418920
0.422763
0.416357
0.418920
0.417639
0.415076
0.416357
0.416357
0.413795
0.413795
0.411233
0.411233
0.411233
0.411233
0.411233
0.411233
0.408671
0.409952
0.409952
0.409952
0.411233
0.411233
0.408671
0.412514
0.408671
0.408671
0.411233
0.408671
0.409952
0.408671
0.406109
0.408671
0.407390
0.407390
0.406109
0.408671
0.407390
0.409952
0.406109
0.408671
0.418920
0.404828
0.407390
0.406109
0.406109
0.407390
0.408671
0.406109
0.407390
0.404828
0.409952
0.407390
0.404828
0.407390
0.406109
0.404828
0.407390
0.407390
0.406109
0.407390
0.406109
0.406109
0.408671
0.406109
0.406109
0.407390
0.403546
0.404828
0.406109
0.403546
0.407390
0.407390
0.404828
0.407390
0.404828
0.406109
0.403546
0.404828
0.406109
0.406109
0.402265
0.404828
0.407390
0.406109
0.407390
0.406109
0.406109
0.406109
0.404828
0.407390
0.407390
0.406109
0.406109
0.406109
0.406109
0.406109
0.406109
0.404828
0.406109
0.407390
0.403546
0.408671
0.406109
0.407390
0.406109
0.403546
0.404828
0.406109
0.404828
0.403546
0.404828
0.403546
0.406109
0.404828
0.403546
0.406109
0.402265
0.404828
0.406109
0.400984
0.402265
0.403546
0.402265
0.406109
0.403546
0.402265
0.406109
0.400984
0.404828
0.403546
0.400984
0.400984
0.402265
0.400984
0.402265
0.402265
0.402265
0.403546
0.402265
0.403546
0.402265
0.399703
0.399703
0.402265
0.400984
0.403546
0.402265
0.399703
0.400984
0.402265
0.402265
0.400984
0.398422
0.398422
0.400984
0.399703
0.397141
0.398422
0.398422
0.400984
0.398422
0.398422
0.399703
0.395860
0.398422
0.398422
0.395860
0.399703
0.434293
0.426606
0.429168
0.434293
0.436855
0.422763
0.415076
0.411233
0.413795
0.412514
0.413795
0.415076
0.409952
0.412514
0.413795
0.412514
0.411233
0.409952
0.403546
0.407390
0.403546
0.406109
0.404828
0.402265
0.404828
0.404828
0.402265
0.404828
0.404828
0.402265
0.406109
0.400984
0.403546
0.403546
0.400984
0.403546
0.403546
0.402265
0.403546
0.402265
0.400984
0.402265
0.400984
0.402265
0.402265
0.400984
0.402265
0.403546
0.402265
0.400984
0.398422
0.400984
0.400984
0.398422
0.400984
0.400984
0.399703
0.399703
0.400984
0.399703
0.400984
0.398422
0.398422
0.399703
0.399703
0.400984
0.399703
0.398422
0.399703
0.397141
