HR
1.000000
53.00
65.00
64.67
63.25
85.40
100.17
110.43
118.00
123.78
128.50
131.09
133.17
134.77
136.50
138.00
139.25
140.35
141.28
142.11
142.70
143.38
144.05
144.70
145.46
145.96
146.46
147.15
147.79
148.38
148.93
149.45
149.09
147.27
145.59
143.97
142.14
140.38
138.76
137.21
135.73
134.29
132.76
131.30
130.02
128.80
127.87
127.02
126.19
125.43
124.72
124.02
123.31
122.62
121.93
121.11
120.34
119.63
118.95
118.29
117.68
118.13
118.13
118.37
118.67
117.00
115.32
113.60
112.13
110.65
109.13
107.87
106.62
105.47
104.25
103.00
101.77
100.53
99.33
98.13
96.98
95.78
94.53
93.30
91.97
90.72
89.43
88.05
86.65
85.27
83.70
82.10
81.05
80.85
80.62
80.42
80.42
80.43
80.43
80.43
80.47
80.53
80.72
80.92
80.95
80.88
80.62
80.32
80.05
79.77
79.43
79.10
78.78
78.47
78.20
78.03
77.75
77.82
77.87
77.90
77.90
77.83
77.83
77.83
77.85
77.93
78.05
78.27
78.28
78.33
78.40
78.47
78.53
78.57
78.57
78.60
78.62
78.65
78.72
78.77
78.83
78.92
79.03
79.10
79.22
79.32
79.43
79.58
79.90
80.18
80.65
81.13
81.52
81.83
82.10
82.43
82.73
83.00
83.22
83.43
83.65
83.68
83.65
83.57
83.60
83.73
83.87
83.98
84.17
84.33
84.55
84.78
85.07
85.35
85.63
86.00
86.47
86.48
86.53
86.57
86.58
86.68
86.77
86.85
86.93
86.93
86.92
86.82
86.70
86.55
86.40
86.25
86.02
86.03
86.05
86.05
86.07
86.15
86.17
86.22
86.25
86.28
86.33
86.43
86.53
86.68
86.83
86.97
86.97
87.08
87.20
87.35
87.47
87.62
87.85
87.98
88.12
88.33
88.82
89.32
89.75
90.37
91.05
91.42
91.77
92.15
92.47
92.87
93.17
93.45
93.78
94.08
94.33
94.53
94.72
95.00
95.27
95.67
96.07
96.43
96.93
97.45
97.97
98.52
99.08
99.68
100.28
100.95
101.58
102.28
102.98
103.65
104.38
104.85
105.37
105.90
106.40
106.82
107.23
107.63
108.02
108.25
108.45
108.62
108.78
108.90
109.02
109.12
109.20
109.17
109.15
109.13
109.18
109.25
109.32
109.42
109.55
109.67
109.55
109.40
109.28
109.13
108.97
109.15
109.37
109.57
109.82
110.02
110.25
110.55
110.80
111.10
111.38
111.73
112.15
112.43
112.73
112.95
113.15
113.42
113.58
113.73
113.88
114.02
114.13
114.30
114.48
114.63
114.78
114.83
114.82
114.90
115.02
115.10
115.15
115.22
115.28
115.43
115.57
115.75
115.93
116.20
116.15
116.08
115.98
115.92
115.85
115.77
115.67
115.57
115.48
115.43
115.38
115.33
115.27
115.08
114.75
114.37
113.80
113.33
112.85
112.32
111.82
111.32
110.77
110.18
109.65
109.08
108.40
107.83
107.25
106.68
106.17
105.60
104.97
104.33
103.68
103.05
102.37
101.70
101.03
100.35
99.70
99.03
98.38
97.73
97.05
96.35
95.67
95.03
94.45
93.78
93.10
92.33
91.58
90.87
90.32
89.65
89.05
88.40
87.75
87.15
86.92
86.70
86.50
86.28
86.08
85.92
85.78
85.67
85.52
85.30
85.15
85.00
84.87
85.02
85.35
85.73
86.30
86.82
87.35
87.98
88.62
89.25
89.90
90.57
91.22
91.90
92.68
93.32
93.93
94.53
95.13
95.77
96.47
97.17
97.93
98.70
99.55
100.38
101.20
102.05
102.85
103.62
104.37
105.07
105.80
106.55
107.32
108.05
108.80
109.55
110.30
111.13
111.95
112.70
113.32
114.00
114.63
115.25
115.88
116.52
117.10
117.70
118.27
118.80
119.32
119.83
120.28
120.75
121.18
121.62
121.97
122.28
122.60
122.73
122.72
122.70
122.05
121.38
120.73
120.03
119.35
118.68
117.98
117.35
116.70
116.02
115.35
114.67
114.03
113.37
112.70
112.07
111.30
110.52
109.65
108.78
107.90
107.00
106.12
105.20
104.32
103.45
102.60
101.75
100.92
100.12
99.32
98.60
97.82
97.00
96.18
95.37
94.55
93.73
92.92
92.00
91.17
90.35
89.55
88.75
87.97
87.15
86.37
85.62
84.85
84.08
83.35
82.55
81.78
81.00
80.17
79.33
78.60
77.88
77.30
76.67
76.67
76.60
76.57
76.53
76.48
76.40
76.32
76.18
76.22
76.30
76.38
76.50
76.33
76.18
76.00
75.85
75.72
75.48
75.28
75.08
74.87
74.68
74.47
74.28
74.08
73.90
73.70
73.53
73.32
73.07
72.82
72.53
72.28
72.10
71.88
71.67
71.82
72.05
72.28
72.40
72.45
72.50
72.53
72.62
72.68
72.78
72.88
72.97
73.08
73.17
73.27
73.42
73.57
