1540452511.000000, 1540452511.000000, 1540452511.000000
32.000000, 32.000000, 32.000000
20,-55,24
22,-54,24
26,-48,26
22,-41,26
23,-49,28
26,-68,25
29,-76,24
23,-71,18
16,-64,11
19,-55,9
22,-55,11
35,-54,14
41,-51,15
41,-51,17
36,-49,22
35,-48,22
32,-48,19
31,-53,17
30,-65,12
28,-68,9
27,-67,6
28,-84,3
34,-93,3
32,-69,3
32,-63,2
28,-70,-6
28,-76,-8
22,-77,-10
17,-67,-5
17,-62,-2
18,-55,0
19,-55,0
16,-56,-1
15,-56,0
15,-49,7
16,-42,12
18,-36,17
20,-42,15
22,-48,14
20,-58,10
22,-60,9
27,-83,11
28,-95,10
29,-75,5
30,-61,3
34,-68,14
28,-71,6
27,-68,3
23,-60,0
22,-55,0
24,-48,0
29,-46,2
37,-40,5
37,-39,6
37,-44,13
30,-44,13
31,-47,14
32,-63,14
32,-69,12
29,-67,9
30,-71,10
33,-85,9
31,-69,8
30,-63,8
26,-68,1
25,-76,-2
19,-81,-5
18,-78,-4
17,-67,-1
19,-58,2
19,-58,3
15,-53,-2
15,-50,-3
15,-49,0
15,-48,1
15,-40,3
16,-41,4
20,-50,9
22,-54,9
20,-66,7
29,-91,5
33,-101,3
37,-90,9
36,-75,12
36,-63,10
35,-58,8
31,-54,9
26,-53,8
26,-50,6
25,-49,4
26,-49,5
30,-49,9
31,-49,10
29,-51,11
29,-55,12
23,-56,11
17,-54,11
16,-52,10
19,-51,10
18,-51,10
20,-52,9
23,-54,9
21,-59,7
21,-58,6
22,-63,5
25,-79,3
28,-83,3
30,-70,6
31,-64,8
25,-62,2
24,-66,0
18,-72,-3
19,-69,0
20,-62,4
19,-56,4
19,-52,4
15,-52,0
14,-52,-1
15,-53,-1
15,-54,-2
18,-54,-2
19,-54,-2
20,-58,0
22,-61,0
23,-61,-1
23,-63,0
25,-73,0
28,-88,-3
30,-77,1
33,-71,6
32,-60,11
26,-43,10
24,-48,8
23,-53,7
20,-64,8
22,-64,12
21,-59,16
27,-54,22
18,-52,23
15,-50,22
13,-50,21
12,-49,16
15,-47,13
20,-41,9
21,-41,9
23,-50,6
23,-62,2
25,-89,-3
26,-71,-2
28,-65,2
26,-63,5
25,-67,1
25,-73,0
22,-72,0
17,-64,1
18,-62,2
18,-61,3
18,-60,1
19,-57,2
17,-54,1
17,-58,0
20,-65,-2
18,-65,-4
21,-59,1
22,-51,4
25,-49,4
28,-53,3
27,-57,3
28,-61,4
27,-63,5
32,-60,8
32,-58,9
31,-56,10
30,-56,9
30,-57,8
30,-56,8
30,-55,9
29,-54,8
28,-55,6
27,-57,5
28,-60,4
27,-66,3
26,-66,4
25,-60,6
24,-51,7
24,-52,7
22,-55,5
21,-57,4
22,-60,5
23,-60,6
23,-59,7
22,-57,7
22,-56,6
22,-56,6
22,-56,5
24,-57,5
24,-58,6
25,-59,5
25,-59,5
25,-59,6
25,-57,6
25,-57,6
25,-57,6
25,-58,6
26,-58,6
26,-58,6
25,-58,6
26,-58,6
26,-58,6
25,-58,6
25,-59,6
25,-58,7
25,-58,6
24,-58,6
24,-58,6
24,-58,6
24,-57,6
