1540451586.000000, 1540451586.000000, 1540451586.000000
32.000000, 32.000000, 32.000000
-35,19,50
-35,19,50
-35,19,50
-35,18,50
-35,18,51
-35,19,50
-35,19,50
-35,18,50
-35,19,50
-35,19,51
-36,18,50
-35,18,50
-36,18,50
-36,18,50
-35,18,50
-35,19,50
-35,19,49
-35,18,50
-36,19,50
-36,19,50
-35,19,50
-36,19,50
-35,20,50
-35,19,50
-35,19,50
-35,19,50
-34,19,51
-34,19,51
-35,19,51
-35,19,50
-35,19,51
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-36,19,50
-36,18,50
-36,18,50
-35,18,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,20,51
-35,20,50
-34,20,50
-35,19,50
-34,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,20,50
-34,20,50
-34,20,50
-34,20,50
-35,20,50
-35,20,50
-35,20,50
-35,20,50
-35,19,50
-36,19,50
-35,19,50
-36,19,50
-34,19,50
-35,19,50
-36,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,50
-35,19,51
-34,19,50
-35,20,50
-34,20,50
-35,20,50
-35,20,50
-34,20,50
-34,20,50
-35,20,50
-35,20,50
-34,20,50
-35,20,50
-34,19,50
-35,20,50
-34,19,50
-35,19,50
-34,19,50
-34,19,50
-35,19,50
-34,19,50
-34,20,51
-35,19,50
-34,19,50
-35,19,50
-34,20,50
-35,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,51
-35,19,50
-34,20,51
-34,20,50
-34,20,50
-33,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-35,20,50
-35,20,50
-34,20,50
-34,20,50
-34,19,50
-34,19,50
-35,19,51
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,21,50
-33,21,50
-34,21,50
-34,21,50
-34,21,50
-34,21,50
-34,21,51
-34,21,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-35,20,50
-35,19,50
-35,19,51
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,49
-35,19,50
-34,20,50
-35,21,50
-34,21,50
-34,21,50
-34,21,50
-33,21,50
-33,21,50
-34,21,50
-34,21,50
-34,21,50
-33,21,50
-34,21,50
-34,21,50
-34,20,50
-34,20,50
-34,21,50
-34,21,50
-34,21,50
-34,20,50
-34,21,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
-34,20,50
