EDA
4.000000
0.000000
0.832765
1.180231
1.618462
2.096440
2.584768
3.090771
3.301196
3.283260
3.251230
3.217920
3.210233
3.187172
3.178203
3.170516
3.143612
3.137206
3.130800
3.100052
3.047523
3.019337
3.014213
2.993714
2.982183
2.973215
2.984746
3.075709
3.151299
3.237138
3.320414
3.375505
3.428033
3.454000
3.451438
3.438626
3.410440
3.377130
3.365599
3.350225
3.391223
3.445032
3.497561
3.523184
3.550089
3.544964
3.538558
3.534715
3.512935
3.482186
3.442470
3.423252
3.415565
3.392504
3.378411
3.370724
3.346382
3.354069
3.413003
3.492436
3.575712
3.623116
3.652583
3.666676
3.665395
3.661551
3.652583
3.658989
3.650021
3.630803
3.617991
3.578275
3.561619
3.550089
3.589805
3.712798
3.769170
3.883195
3.948535
4.032034
4.125560
4.221649
4.286989
4.327986
4.354891
4.379233
4.398451
4.386920
4.357453
4.301082
4.178089
4.120436
4.098656
4.069189
4.055096
4.043565
4.029472
4.021785
4.012817
3.982069
3.865481
3.877012
3.844983
3.869325
3.859076
3.800141
3.838577
3.874450
3.870606
3.896230
3.891105
3.882137
3.878293
3.830890
3.823203
3.805266
3.787330
3.774518
3.757863
3.714303
3.718146
3.714303
3.720708
3.723271
3.748894
3.814234
3.942352
4.076876
4.198587
4.283145
4.329268
4.376671
4.408700
4.426637
4.441509
4.442791
4.438947
4.424854
4.394105
4.365920
4.335171
4.315954
4.292892
4.283925
4.317235
4.383856
4.446634
4.500443
4.523504
4.536316
4.533754
4.522223
4.518380
4.583720
4.720806
4.859173
4.964229
5.043962
5.088803
5.110583
5.127239
5.115708
5.110583
5.092647
5.084960
5.069586
5.060617
5.055493
5.032432
5.017057
5.002964
4.995277
5.001683
5.031150
5.115708
5.250232
5.362975
5.425753
5.479127
5.504750
5.497063
5.491939
5.474002
5.438129
5.411224
5.376633
5.361259
5.342041
5.325386
5.329229
5.324104
5.336916
5.353571
5.415068
5.513719
5.625181
5.737925
5.775079
5.819920
5.849387
5.860918
5.855793
5.842981
5.819920
5.793015
5.773798
5.752017
5.734081
5.725113
5.696927
5.677709
5.643117
5.613650
5.573934
5.529093
5.459909
5.371508
5.276701
5.210080
5.172925
5.133209
5.106305
5.072994
5.039683
4.998685
4.937189
4.885942
4.868441
4.827443
4.773634
4.730074
4.691638
4.680108
4.653203
4.628861
4.605800
4.576333
4.512274
4.490494
4.466152
4.434122
4.425154
4.394105
4.381294
4.359514
4.346702
4.335171
4.341578
4.419729
4.545284
4.659309
4.755397
4.837393
4.895046
4.906576
4.898889
4.888640
4.883515
4.869422
4.848923
4.815613
4.789989
4.764366
4.734899
4.705431
4.705431
4.723368
4.756679
4.784864
4.804082
4.804082
4.797676
4.789989
4.773334
4.752835
4.733617
4.722087
4.736180
4.729774
4.707994
4.709275
4.704150
4.686214
4.645216
4.669559
4.723368
4.825862
4.910420
4.970635
5.008089
5.018339
5.024745
4.990153
4.940187
4.997840
5.047806
5.118270
5.187454
5.207953
5.259200
5.264325
5.247669
5.239982
5.193860
5.157987
5.134926
5.125957
5.140050
5.155425
5.181048
5.175923
5.164393
5.160549
5.164393
5.168236
5.027307
4.995277
4.999121
5.169518
5.325821
5.300198
5.336071
5.383474
5.433440
5.557279
5.585464
5.699489
5.652086
5.581621
5.573934
5.591870
5.728956
5.871167
5.922414
5.952680
5.968054
5.965491
5.971897
5.946274
5.947555
6.006489
6.043643
6.094890
6.205071
6.189697
6.138450
6.084641
6.010333
5.989834
5.966773
5.960367
5.982147
5.983428
5.973178
5.982147
6.012895
5.974460
5.980865
5.934743
5.957804
6.052611
6.158949
6.308846
6.472837
6.540122
6.696425
6.696425
6.422253
6.606743
6.737423
6.599056
6.672083
6.704112
6.710518
6.614430
6.135270
6.255701
5.768853
6.247350
6.237101
6.572769
6.410723
6.408160
6.842479
7.038499
6.590872
7.276302
7.268615
7.285270
7.312175
7.180213
7.362141
7.351891
7.372390
7.369828
7.371109
7.342923
7.321143
7.296801
7.339079
7.371109
7.396732
7.413388
7.426199
7.446115
7.470458
7.602418
7.531954
7.493519
7.610106
7.731818
7.863779
7.703631
8.036737
8.149693
8.249625
8.234251
8.340589
8.304715
8.188128
8.248343
8.334183
8.244500
8.248343
8.261155
8.294466
8.250906
8.241938
8.225283
8.247063
8.206065
8.139443
8.149693
8.111258
8.088197
8.030543
8.015169
8.060011
8.047199
8.054886
8.053605
8.042074
8.080509
8.081791
