EDA
4.000000
0.000000
0.835227
1.182651
1.620829
2.089783
2.146347
2.147628
2.100230
2.078453
2.061800
2.041303
2.041303
2.029774
2.032336
2.032336
2.048989
2.057956
2.063081
2.072048
2.081015
2.077172
2.073329
2.088701
2.102792
2.120727
2.134818
2.161719
2.195026
2.227051
2.228333
2.219365
2.214241
2.207836
2.193745
2.180935
2.175811
2.171968
2.156595
2.150190
2.138661
2.137380
2.130975
2.123289
2.114321
2.107916
2.106635
2.092544
2.102792
2.098949
2.100230
2.101511
2.101511
2.083577
2.065643
2.064362
2.061800
2.050270
2.033617
2.069486
2.072048
2.075891
2.092544
2.089982
2.083577
2.075891
2.072048
2.059237
2.066924
2.056675
2.054113
2.027212
2.001591
1.981095
1.968285
1.963161
1.955475
1.940102
1.926011
1.920887
1.910639
1.901672
1.900391
1.888862
1.886299
1.882456
1.879894
1.870927
1.888862
1.908077
1.911920
1.924730
1.932416
1.934978
1.917044
1.913201
1.963161
2.013121
2.004153
1.997748
1.996467
1.992624
1.988781
1.978533
1.950351
1.940102
1.969566
1.977252
2.001591
2.046427
2.045146
2.034898
2.023369
2.011840
1.993905
1.995186
1.988781
2.004153
2.019526
2.036179
2.057956
2.075891
2.093825
2.098949
2.111759
2.114321
2.127132
2.125851
2.137380
2.150190
2.188621
2.244986
2.264201
2.270606
2.251391
2.251391
2.275730
2.282135
2.259077
2.264201
2.247548
2.251391
2.253953
2.262920
2.262920
2.257796
2.262920
2.259077
2.256515
2.257796
2.256515
2.251391
2.253953
2.250110
2.248829
2.243705
2.232176
2.230895
2.193745
2.201431
2.192464
2.197588
2.192464
2.189902
2.189902
2.187340
2.184778
2.180935
2.178373
2.169405
2.148909
2.128413
2.120727
2.127132
2.116884
2.107916
2.088701
2.078453
2.061800
2.032336
2.013121
1.992624
1.984938
2.019526
2.023369
1.978533
1.977252
1.961880
1.961880
1.964442
1.961880
1.964442
1.956756
1.956756
1.943946
1.942665
1.936259
1.929854
1.922168
1.928573
1.924730
1.924730
1.923449
1.915763
1.902953
1.915763
1.917044
1.911920
1.904234
1.891424
1.893986
1.890143
1.888862
1.886299
1.879894
1.885018
1.886299
1.896548
1.908077
1.927292
1.951632
1.969566
1.977252
1.997748
2.013121
2.014402
2.014402
2.006716
2.020807
2.020807
2.023369
2.018245
2.009278
2.006716
1.999029
2.001591
1.990062
1.995186
1.992624
2.001591
1.991343
1.978533
1.983657
1.993905
2.010559
2.002872
2.013121
2.018245
2.024650
2.015683
2.005435
2.002872
1.995186
1.996467
1.988781
1.999029
1.991343
1.990062
2.004153
2.016964
2.052832
2.038741
2.041303
2.029774
2.034898
2.031055
2.025931
2.020807
2.016964
2.014402
2.005435
2.009278
1.997748
1.997748
1.987500
1.987500
1.982376
1.975971
1.972128
1.964442
1.960599
1.955475
1.950351
1.943946
1.949070
1.941383
1.936259
1.931135
1.932416
1.928573
1.922168
1.918325
1.914482
1.908077
1.892705
1.888862
1.881175
1.865803
1.835059
1.823529
1.813281
1.823529
1.822248
1.822248
1.836340
1.858117
1.849150
1.867084
1.886299
1.924730
1.887581
1.942665
1.963161
1.978533
1.936259
1.933697
1.940102
1.859398
1.856836
1.873489
1.904234
1.934978
1.919606
1.908077
1.892705
1.954194
1.931135
1.937540
1.945227
1.970847
2.023369
2.032336
2.009278
2.005435
1.992624
1.974690
1.984938
1.965723
1.949070
2.015683
2.022088
2.052832
2.034898
2.031055
2.043865
2.045146
2.032336
2.027212
2.015683
2.002872
2.032336
2.040022
2.010559
1.996467
1.990062
1.991343
1.979814
1.977252
1.970847
1.968285
1.969566
1.975971
2.002872
2.004153
1.991343
1.990062
1.983657
1.999029
2.057956
2.029774
2.028493
2.040022
2.048989
2.042584
2.013121
1.997748
1.996467
1.988781
1.991343
2.015683
1.999029
1.995186
1.993905
1.992624
1.981095
1.986219
1.988781
1.990062
1.984938
1.981095
1.981095
1.973409
1.968285
1.967004
1.965723
1.959318
1.958037
1.958037
1.955475
1.955475
1.951632
1.960599
1.951632
1.959318
1.956756
1.956756
1.951632
1.947789
1.942665
1.928573
1.927292
1.915763
1.920887
1.911920
1.906796
1.905515
1.899110
1.893986
1.886299
1.891424
1.878613
1.883737
1.883737
1.878613
1.872208
1.860679
1.864522
1.860679
1.879894
1.891424
1.924730
1.958037
1.983657
2.005435
2.016964
2.023369
2.016964
2.025931
2.015683
2.020807
2.016964
2.023369
2.034898
2.048989
