,still,still_music,hand_up,hand_down,walking,running,after_sprint,tapping_fingers,tapping_foot,flexing
2,,,,,,,,,,
3,,,,,,,,,,
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
13,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
14,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01
15,-0.019999999999999997,-0.019999999999999997,-0.019999999999999997,-0.019999999999999997,-0.019999999999999997,-0.019999999999999997,-0.019999999999999997,-0.019999999999999997,-0.019999999999999997,-0.019999999999999997
16,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995,0.009999999999999995
17,0.020000000000000004,0.020000000000000004,0.020000000000000004,0.020000000000000004,0.020000000000000004,0.020000000000000004,0.020000000000000004,0.020000000000000004,0.020000000000000004,0.020000000000000004
18,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
19,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
20,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998,0.09999999999999998
21,0.07000000000000006,0.07000000000000006,0.07000000000000006,0.07000000000000006,0.07000000000000006,0.07000000000000006,0.07000000000000006,0.07000000000000006,0.07000000000000006,0.07000000000000006
22,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.04999999999999993,0.04999999999999993
23,0.01000000000000012,0.01000000000000012,0.01000000000000012,0.01000000000000012,0.01000000000000012,0.01000000000000012,0.01000000000000012,0.01000000000000012,0.01000000000000012,0.01000000000000012
24,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231,-0.010000000000000231
25,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787,-0.009999999999999787
26,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16
27,0.050000000000000266,0.050000000000000266,0.050000000000000266,0.050000000000000266,0.050000000000000266,0.050000000000000266,0.050000000000000266,0.050000000000000266,0.050000000000000266,0.050000000000000266
28,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.06000000000000005,0.06000000000000005
29,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943,0.10999999999999943
30,0.0600000000000005,0.0600000000000005,0.0600000000000005,0.0600000000000005,0.0600000000000005,0.0600000000000005,0.0600000000000005,0.0600000000000005,0.0600000000000005,0.0600000000000005
31,0.019999999999999574,0.019999999999999574,0.019999999999999574,0.019999999999999574,0.019999999999999574,0.019999999999999574,0.019999999999999574,0.019999999999999574,0.019999999999999574,0.019999999999999574
32,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915,-0.03999999999999915
33,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005
34,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005,-0.0600000000000005
35,-0.009999999999998899,-0.009999999999998899,-0.009999999999998899,-0.009999999999998899,-0.009999999999998899,-0.009999999999998899,-0.009999999999998899,-0.009999999999998899,-0.009999999999998899,-0.009999999999998899
36,0.05999999999999872,0.05999999999999872,0.05999999999999872,0.05999999999999872,0.05999999999999872,0.05999999999999872,0.05999999999999872,0.05999999999999872,0.05999999999999872,0.05999999999999872
37,0.10000000000000142,0.10000000000000142,0.10000000000000142,0.10000000000000142,0.10000000000000142,0.10000000000000142,0.10000000000000142,0.10000000000000142,0.10000000000000142,0.10000000000000142
38,0.1999999999999993,0.1999999999999993,0.1999999999999993,0.1999999999999993,0.1999999999999993,0.1999999999999993,0.1999999999999993,0.1999999999999993,0.1999999999999993,0.1999999999999993
39,0.11999999999999922,0.11999999999999922,0.11999999999999922,0.11999999999999922,0.11999999999999922,0.11999999999999922,0.11999999999999922,0.11999999999999922,0.11999999999999922,0.11999999999999922
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,-0.10999999999999766,-0.10999999999999766,-0.10999999999999766,-0.10999999999999766,-0.10999999999999766,-0.10999999999999766,-0.10999999999999766,-0.10999999999999766,-0.10999999999999766,-0.10999999999999766
42,-0.16000000000000192,-0.16000000000000192,-0.16000000000000192,-0.16000000000000192,-0.16000000000000192,-0.16000000000000192,-0.16000000000000192,-0.16000000000000192,-0.16000000000000192,-0.16000000000000192
43,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964,-0.09999999999999964
44,0.03999999999999915,0.03999999999999915,0.03999999999999915,0.03999999999999915,0.03999999999999915,0.03999999999999915,0.03999999999999915,0.03999999999999915,0.03999999999999915,0.03999999999999915
45,0.27000000000000135,0.27000000000000135,0.27000000000000135,0.27000000000000135,0.27000000000000135,0.27000000000000135,0.27000000000000135,0.27000000000000135,0.27000000000000135,0.27000000000000135
46,0.41999999999999993,0.41999999999999993,0.41999999999999993,0.41999999999999993,0.41999999999999993,0.41999999999999993,0.41999999999999993,0.41999999999999993,0.41999999999999993,0.41999999999999993
47,0.6399999999999988,0.6399999999999988,0.6399999999999988,0.6399999999999988,0.6399999999999988,0.6399999999999988,0.6399999999999988,0.6399999999999988,0.6399999999999988,0.6399999999999988
48,0.46000000000000085,0.46000000000000085,0.46000000000000085,0.46000000000000085,0.46000000000000085,0.46000000000000085,0.46000000000000085,0.46000000000000085,0.46000000000000085,0.46000000000000085
49,0.16999999999999815,0.16999999999999815,0.16999999999999815,0.16999999999999815,0.16999999999999815,0.16999999999999815,0.16999999999999815,0.16999999999999815,0.16999999999999815,0.16999999999999815
50,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787,-0.09999999999999787
51,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114,-0.28000000000000114
52,-0.2099999999999973,-0.2099999999999973,-0.2099999999999973,-0.2099999999999973,-0.2099999999999973,-0.2099999999999973,-0.2099999999999973,-0.2099999999999973,-0.2099999999999973,-0.2099999999999973
53,0.11999999999999744,0.11999999999999744,0.11999999999999744,0.11999999999999744,0.11999999999999744,0.11999999999999744,0.11999999999999744,0.11999999999999744,0.11999999999999744,0.11999999999999744
