HR
1.000000
85.00
85.00
73.00
70.75
69.20
71.83
73.71
75.12
76.00
76.70
77.36
77.42
77.54
77.57
77.60
77.50
77.35
76.89
76.53
76.20
75.76
75.36
74.70
74.17
73.64
73.12
72.63
72.07
71.59
71.13
70.77
70.56
70.27
70.06
69.89
69.69
69.49
69.11
68.77
68.38
67.95
67.64
67.35
67.07
66.80
66.59
66.30
66.02
65.73
65.42
65.14
64.88
64.66
64.43
64.18
64.00
64.75
65.02
65.25
65.48
65.37
65.27
65.77
65.98
66.22
66.08
66.72
67.33
67.95
68.53
69.05
69.35
69.40
69.38
69.37
69.38
69.42
69.55
69.70
69.83
69.98
70.12
70.37
70.98
71.63
72.25
72.83
73.47
74.03
74.60
75.10
75.53
75.97
76.37
76.78
77.17
77.33
77.65
77.95
78.30
78.75
79.03
79.37
79.70
80.00
80.27
80.57
80.85
81.17
81.52
81.82
82.10
82.38
82.68
83.07
83.42
82.88
82.80
82.73
82.68
82.58
82.45
82.28
82.20
82.30
82.42
81.85
81.25
80.72
80.25
79.83
79.78
79.97
80.18
80.40
80.62
80.82
81.02
81.18
81.25
81.37
81.52
81.67
81.35
80.93
80.57
80.23
79.88
79.65
79.45
79.32
79.20
79.13
79.10
79.05
79.05
79.28
79.48
79.63
79.78
79.88
80.07
80.15
80.23
80.28
80.17
80.25
80.35
80.35
80.37
80.43
80.50
80.53
80.57
80.78
81.03
81.28
81.52
81.72
81.90
82.22
82.55
82.93
83.25
83.38
83.52
83.55
83.65
83.73
83.73
83.68
83.63
83.33
83.28
83.77
84.27
84.78
85.22
85.65
86.22
86.77
87.30
87.85
88.62
89.42
90.23
91.03
91.85
92.60
93.32
94.00
94.65
95.28
95.90
96.50
97.10
97.70
98.30
98.98
99.63
100.07
100.52
100.98
100.73
100.70
100.85
100.83
100.82
100.88
100.93
100.97
100.95
100.93
100.88
100.75
100.63
100.52
100.45
100.40
100.35
100.23
100.15
100.07
99.98
99.92
99.80
99.68
99.57
99.18
98.82
98.57
98.27
98.18
97.75
96.77
96.52
96.15
95.83
95.53
95.23
94.93
94.65
94.33
93.87
93.40
93.07
92.75
92.43
92.13
91.83
91.60
91.57
91.55
91.48
91.47
91.43
91.30
91.15
91.00
90.87
90.93
91.00
91.10
91.97
92.65
93.25
93.82
94.27
94.70
95.03
95.45
95.93
96.43
96.97
97.35
97.63
97.77
97.88
98.02
98.27
98.48
98.47
98.43
98.38
98.33
98.30
98.25
98.15
98.30
98.62
98.78
98.90
99.07
99.38
99.72
99.35
99.15
98.95
98.72
98.48
98.27
98.00
97.77
97.48
97.25
96.87
96.50
96.30
96.33
96.38
96.25
95.97
95.65
95.40
95.10
94.88
94.73
94.60
94.42
94.27
94.12
93.98
93.88
93.73
93.65
93.65
93.63
93.68
93.75
93.92
94.00
94.10
94.17
94.25
94.32
94.42
94.68
94.97
95.27
95.45
95.70
96.30
96.87
97.45
98.02
98.60
99.23
99.92
100.60
101.15
101.58
102.10
102.55
103.00
103.50
103.90
