1540453708.000000, 1540453708.000000, 1540453708.000000
32.000000, 32.000000, 32.000000
30,-4,49
26,-7,49
32,-10,55
37,-7,60
30,-4,53
23,1,56
30,2,66
28,3,64
29,10,50
25,7,61
18,5,60
25,4,56
38,4,54
34,7,53
29,8,55
27,8,54
25,7,54
27,6,56
29,6,52
33,5,54
33,5,52
33,6,52
34,6,53
32,6,53
31,6,53
32,7,52
31,6,52
32,7,52
34,8,52
35,8,51
34,7,51
33,7,52
33,7,52
33,7,52
33,8,52
33,8,52
33,7,52
32,7,52
32,7,52
33,7,52
33,7,52
32,7,52
31,7,52
33,7,52
32,7,52
32,7,53
32,7,52
34,7,52
32,7,52
32,7,52
33,7,52
33,7,52
32,7,52
33,7,52
33,7,52
33,7,52
32,7,52
32,7,52
32,7,52
33,7,52
33,7,52
32,7,52
32,7,52
32,7,52
33,7,52
32,7,52
32,7,52
32,7,52
33,7,52
33,7,52
32,7,52
32,7,52
31,7,52
33,7,52
33,7,52
33,7,52
32,7,52
32,7,52
33,7,52
32,7,52
32,7,52
33,7,52
32,7,52
32,7,52
32,7,52
32,7,52
32,7,52
33,7,52
33,7,52
33,7,52
32,7,52
32,7,52
32,7,52
32,7,52
32,7,51
32,7,52
33,7,52
32,7,52
32,7,52
33,7,52
32,7,52
32,7,52
33,7,52
33,7,52
32,7,52
33,7,52
32,7,52
32,7,52
32,7,52
32,7,52
32,7,52
32,7,52
32,7,52
32,7,52
32,7,52
32,7,52
33,7,52
32,7,52
32,7,52
33,7,52
32,7,52
32,7,52
33,7,52
33,7,52
32,7,52
33,7,52
33,7,52
32,7,52
32,7,52
33,7,52
32,7,52
32,7,52
31,7,52
32,7,52
32,7,52
32,7,52
32,7,52
32,7,52
32,7,52
33,7,52
32,7,52
32,7,52
32,7,52
32,7,52
32,7,52
33,7,52
33,7,52
33,7,52
32,7,52
32,7,52
32,7,52
33,7,52
32,7,52
32,7,52
33,7,52
33,7,52
32,7,52
32,7,52
32,7,52
33,7,52
33,7,52
32,7,52
32,7,52
32,7,52
32,8,52
32,7,52
33,7,52
32,7,52
33,8,52
33,7,52
32,7,52
32,7,52
33,7,52
32,7,52
33,7,52
33,7,52
32,7,52
32,7,52
32,8,52
32,7,52
32,7,52
33,7,52
32,7,52
33,7,52
32,8,52
33,7,52
33,7,52
32,7,52
32,8,52
33,8,52
33,7,52
33,7,52
33,7,52
33,8,52
33,8,52
32,7,52
32,8,52
33,7,52
33,7,52
33,7,52
33,8,52
32,7,52
32,8,52
33,7,52
33,7,52
33,7,52
33,8,52
32,8,52
32,8,52
32,8,52
32,7,52
33,8,52
33,7,52
32,7,52
32,7,52
33,8,52
33,8,52
33,7,52
33,7,52
33,8,52
33,7,52
33,7,52
32,7,52
33,7,51
34,7,52
34,8,51
32,7,51
33,7,52
34,7,51
33,7,51
33,7,51
33,7,52
33,7,52
33,7,51
33,7,51
33,7,52
33,7,51
33,7,51
33,7,51
33,7,51
33,8,51
34,8,52
33,7,51
33,7,52
33,7,52
33,7,52
32,7,52
32,8,52
33,8,52
32,8,51
34,7,52
34,7,51
34,7,52
34,7,51
33,8,51
33,7,52
33,7,52
33,7,51
33,8,51
33,8,51
33,7,51
33,7,52
33,8,51
33,7,51
33,7,51
34,7,51
34,8,52
33,7,51
34,8,51
33,8,51
33,7,51
34,7,51
33,8,51
34,8,51
33,7,51
33,7,51
34,7,51
33,7,51
33,8,52
33,8,52
34,7,51
33,7,51
33,7,51
33,7,51
33,7,51
34,8,51
34,8,51
33,7,51
33,7,51
34,8,51
34,8,51
33,8,51
33,7,51
33,7,51
34,7,51
34,7,51
34,8,51
33,8,51
33,7,51
34,8,51
34,8,52
34,8,51
34,7,51
33,8,51
34,8,51
34,8,51
33,8,51
33,8,51
34,8,51
33,8,51
33,8,51
34,8,51
34,8,51
33,7,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
33,8,51
33,8,51
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
33,8,51
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
33,8,51
34,8,51
33,8,51
34,8,51
34,8,51
33,7,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
33,7,50
35,7,54
34,9,52
36,8,51
34,7,51
33,8,52
34,8,50
34,8,50
33,9,52
34,8,51
34,7,50
33,8,51
33,8,51
35,8,51
34,8,51
33,8,52
33,8,51
34,7,50
34,8,51
34,9,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
33,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
33,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
33,8,51
34,8,51
33,8,51
34,8,51
34,8,50
34,8,51
33,8,51
33,8,51
34,9,51
34,9,51
34,8,51
34,8,51
34,8,51
33,8,51
33,8,51
34,8,51
34,8,51
34,8,52
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
35,8,52
33,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,50
34,8,51
34,8,51
35,8,51
34,8,51
33,8,51
33,8,51
34,8,51
34,8,51
33,8,51
34,8,51
34,8,51
33,8,51
34,8,51
33,8,51
33,7,51
33,8,51
33,8,52
