HR
1.000000
79.00
75.50
74.00
73.25
73.20
73.00
73.00
73.38
74.00
74.60
75.00
75.50
76.00
76.57
77.27
78.19
78.59
79.56
80.16
80.50
81.05
81.18
81.65
81.75
82.16
83.04
83.70
84.43
85.07
85.67
86.19
86.69
87.15
87.68
88.20
88.64
89.05
89.47
89.87
90.10
90.41
90.69
90.98
91.30
91.58
91.87
92.15
92.42
92.67
92.92
93.20
93.42
93.68
93.91
94.13
94.34
94.49
94.62
94.76
94.82
95.08
95.45
95.83
96.15
96.43
96.73
97.02
97.20
97.65
98.02
98.53
99.17
99.80
100.35
100.87
101.30
101.85
102.22
102.72
103.23
103.70
104.33
104.83
105.45
105.97
106.28
106.77
107.18
107.63
108.07
108.53
108.97
109.23
109.42
109.00
108.63
108.25
107.80
107.25
106.85
106.38
105.90
105.43
104.98
104.55
104.10
103.65
103.20
102.73
102.28
101.80
101.35
100.87
100.42
99.63
98.73
97.90
97.38
96.85
96.42
96.03
95.70
95.43
95.42
95.42
95.33
95.32
95.37
95.10
94.87
94.45
93.90
93.33
92.82
92.30
92.05
92.13
92.23
92.32
92.45
92.55
92.60
92.67
92.73
92.78
92.77
92.63
92.52
92.38
92.27
92.13
92.05
92.18
92.35
93.08
93.77
94.48
95.25
96.12
96.93
97.75
98.60
99.38
100.15
100.88
101.58
102.28
102.98
103.73
104.48
105.25
106.00
106.72
107.50
108.67
109.97
111.25
112.25
113.25
114.22
115.20
116.17
117.05
117.73
118.43
119.18
119.90
120.58
121.22
121.88
122.60
123.32
124.00
124.67
125.23
125.55
125.52
125.47
125.35
125.25
125.12
125.00
124.83
124.72
124.57
124.47
124.40
124.32
124.22
123.85
122.93
122.60
122.20
121.78
121.40
121.08
120.77
120.45
120.13
119.83
119.52
119.25
119.03
118.77
118.53
118.37
118.22
118.07
117.88
117.63
117.35
117.07
116.73
116.33
115.88
115.38
114.88
114.40
113.90
113.43
112.93
112.37
111.82
111.35
110.88
110.52
110.13
109.77
109.45
109.17
108.90
108.62
108.32
108.03
107.83
107.62
107.43
107.22
107.07
107.07
107.05
107.07
107.10
107.12
107.17
107.37
107.55
107.77
108.00
108.47
109.48
109.93
110.35
110.78
111.13
111.43
111.73
112.00
112.25
112.37
112.45
112.45
112.43
112.43
112.58
112.75
112.88
113.03
113.28
113.58
113.88
114.20
114.60
115.00
115.42
115.90
116.40
116.85
117.32
117.80
118.27
118.77
119.28
119.68
120.45
121.43
122.38
123.28
123.82
124.35
124.87
125.37
125.93
126.45
127.03
127.62
128.20
128.83
128.92
128.80
128.75
128.65
128.62
128.57
128.57
128.38
128.20
128.02
127.75
127.35
126.93
126.53
126.33
126.18
126.10
126.02
125.95
125.90
125.87
125.95
126.08
126.25
126.40
126.25
125.95
125.60
125.20
124.78
124.23
123.70
123.18
122.62
122.05
121.45
120.83
120.18
119.53
118.88
118.35
117.75
117.20
116.65
116.07
115.55
114.65
113.43
112.23
111.22
110.57
109.95
109.33
108.73
108.10
107.50
106.83
106.18
105.55
104.93
104.97
105.00
105.10
105.20
105.30
105.40
105.45
105.53
105.58
105.60
105.70
105.88
106.05
106.07
105.95
105.80
105.67
105.53
105.38
105.30
105.23
105.20
105.20
105.22
105.23
105.55
105.90
106.20
106.53
106.82
107.12
107.40
107.73
108.12
108.55
109.02
109.43
109.93
110.42
110.95
111.37
111.82
112.25
112.68
113.10
113.50
113.90
114.33
114.68
114.88
115.08
115.20
115.32
115.45
115.57
115.65
115.72
115.65
115.50
115.18
114.82
114.45
114.00
113.57
113.08
112.60
112.10
111.60
111.12
110.63
110.23
109.97
109.68
109.48
109.27
109.05
108.82
108.42
108.48
108.38
108.30
108.20
108.07
107.93
107.80
107.68
107.52
107.45
106.45
105.50
104.60
103.70
102.77
103.50
104.17
104.83
105.57
104.57
103.68
102.73
101.63
100.48
99.33
98.23
97.15
96.00
94.82
93.62
92.83
92.08
91.32
90.57
89.80
88.97
88.17
87.43
86.62
85.95
85.32
84.82
84.23
83.68
82.98
82.28
81.58
80.90
80.22
79.52
78.95
78.38
77.70
77.00
76.32
75.62
74.92
74.17
73.42
72.83
71.77
70.80
69.95
69.05
68.15
67.22
66.28
65.25
65.40
65.55
66.68
67.77
68.82
69.87
70.88
70.23
69.48
68.75
68.02
68.97
69.80
70.65
71.68
72.80
73.92
75.03
76.13
77.30
78.47
79.67
80.52
81.37
82.23
83.22
84.20
85.18
86.15
87.07
88.08
89.13
90.22
91.25
92.17
93.08
94.13
95.22
96.30
97.38
98.45
99.52
100.52
101.52
102.60
103.62
104.67
105.78
106.90
108.25
109.58
110.98
112.37
113.80
115.08
116.42
117.75
119.10
120.45
121.88
122.15
122.37
122.57
122.83
123.12
123.40
123.72
124.03
124.45
124.85
125.20
125.50
125.80
126.02
126.23
126.42
126.62
126.82
127.07
127.25
127.47
127.67
127.90
128.10
128.28
128.38
128.53
128.73
128.93
129.17
129.40
129.55
129.70
129.90
130.23
130.52
130.82
130.83
130.87
130.87
130.93
131.02
131.05
131.07
131.03
131.05
131.08
131.15
131.23
131.10
130.92
130.68
130.47
130.25
130.02
129.75
129.52
129.25
129.00
128.77
128.52
128.22
127.93
127.67
127.37
127.00
126.60
126.20
125.78
125.37
124.95
124.55
124.15
123.88
123.55
123.20
122.80
122.33
121.77
121.28
120.80
120.30
119.70
119.10
118.50
117.85
117.13
116.30
115.50
114.68
113.90
113.12
112.32
111.52
110.72
109.98
109.25
108.77
108.27
107.75
107.22
106.67
106.12
105.60
105.08
104.58
104.05
103.50
102.92
102.38
101.92
101.45
101.00
100.55
100.13
99.75
99.37
98.97
98.57
98.13
97.70
97.32
96.92
96.48
96.05
95.70
95.37
95.03
94.70
94.42
94.17
93.90
93.63
93.38
93.08
92.92
92.80
92.67
92.75
92.80
92.92
93.20
93.57
93.93
94.33
94.75
95.18
95.73
96.27
96.85
97.40
97.93
98.47
99.02
99.53
100.07
100.60
101.03
101.42
101.82
102.18
102.53
102.87
103.18
103.58
103.92
104.27
104.55
104.85
105.12
105.38
105.62
105.85
106.05
106.28
106.52
106.73
107.00
107.27
107.52
107.78
108.05
108.30
108.53
108.77
108.95
109.12
109.30
109.52
109.67
109.67
109.72
109.82
109.82
109.65
109.38
109.12
108.95
108.62
108.33
107.97
107.47
106.97
106.47
106.00
105.58
105.17
104.80
104.42
103.98
103.55
103.13
102.73
102.33
101.93
101.45
100.95
100.57
100.37
100.13
99.90
99.67
99.42
99.12
98.73
98.38
98.00
97.65
97.27
96.93
96.63
96.37
96.08
95.83
95.50
95.08
94.67
94.23
93.83
93.45
93.00
