EDA
4.000000
0.000000
0.557245
0.652040
0.661008
0.663570
0.663570
0.662289
0.662289
0.662289
0.663570
0.664851
0.668694
0.666132
0.667413
0.663570
0.666132
0.666132
0.664851
0.667413
0.664851
0.662289
0.662289
0.662289
0.663570
0.662289
0.662289
0.661008
0.661008
0.658446
0.658446
0.658446
0.658446
0.657165
0.655884
0.657165
0.655884
0.655884
0.655884
0.658446
0.654603
0.657165
0.652040
0.655884
0.653322
0.655884
0.650759
0.655884
0.652040
0.654603
0.648197
0.652040
0.645635
0.650759
0.646916
0.648197
0.645635
0.649478
0.645635
0.646916
0.644354
0.645635
0.641792
0.645635
0.643073
0.644354
0.644354
0.644354
0.644354
0.648197
0.643073
0.644354
0.648197
0.644354
0.643073
0.643073
0.643073
0.641792
0.643073
0.641792
0.645635
0.643073
0.643073
0.643073
0.644354
0.641792
0.641792
0.641792
0.640511
0.637949
0.639230
0.637949
0.639230
0.641792
0.639230
0.636668
0.639230
0.641792
0.637949
0.637949
0.637949
0.641792
0.635387
0.639230
0.637949
0.637949
0.634106
0.636668
0.640511
0.637949
0.636668
0.639230
0.639230
0.636668
0.636668
0.637949
0.636668
0.636668
0.639230
0.639230
0.643073
0.637949
0.639230
0.635387
0.639230
0.637949
0.640511
0.636668
0.640511
0.636668
0.639230
0.635387
0.636668
0.634106
0.636668
0.636668
0.636668
0.634106
0.636668
0.635387
0.639230
0.632825
0.635387
0.635387
0.636668
0.634106
0.635387
0.631544
0.634106
0.632825
0.632825
0.632825
0.634106
0.632825
0.631544
0.628982
0.632825
0.628982
0.641792
0.628982
0.630263
0.626420
0.631544
0.630263
0.631544
0.627701
0.630263
0.626420
0.630263
0.626420
0.628982
0.626420
0.628982
0.626420
0.627701
0.628982
0.627701
0.630263
0.628982
0.627701
0.627701
0.630263
0.628982
0.631544
0.634106
0.631544
0.627701
0.631544
0.627701
0.627701
0.623858
0.625139
0.622577
0.622577
0.621296
0.621296
0.620015
0.622577
0.614891
0.616172
0.612329
0.611048
0.608486
0.611048
0.609767
0.612329
0.611048
0.612329
0.612329
0.613610
0.612329
0.613610
0.612329
0.617453
0.612329
0.613610
0.616172
0.613610
0.613610
0.614891
0.617453
0.622577
0.621296
0.622577
0.628982
0.623858
0.622577
0.621296
0.626420
0.623858
0.628982
0.627701
0.631544
0.628982
0.632825
0.630263
0.634106
0.628982
0.632825
0.635387
0.637949
0.635387
0.639230
0.640511
0.641792
0.639230
0.640511
0.640511
0.640511
0.636668
0.639230
0.637949
0.637949
0.636668
0.636668
0.635387
0.635387
0.631544
0.634106
0.634106
0.631544
0.628982
0.632825
0.627701
0.630263
0.627701
0.630263
0.627701
0.631544
0.628982
0.635387
0.640511
0.645635
0.655884
0.703281
0.612596
0.569041
0.561355
0.567760
0.561355
0.563917
0.558793
0.557512
0.556231
0.551107
0.544701
0.542139
0.530610
0.537015
0.539577
0.544701
0.542139
0.547263
0.535734
0.540858
0.534453
0.534453
0.526767
0.543420
0.548544
0.560074
0.562636
0.567760
0.560074
0.563917
0.557512
0.551107
0.545982
0.549825
0.540858
0.561355
0.569041
0.579289
0.580570
0.581851
0.576727
0.584413
0.579289
0.579289
0.575446
0.575446
0.569041
0.563917
0.560074
0.560074
0.556231
0.549825
0.548544
0.549825
0.556231
0.551107
0.565198
0.570322
0.578008
0.571603
0.572884
0.566479
0.545982
0.538296
0.537015
0.545982
0.548544
0.543420
0.561355
0.560074
0.562636
0.561355
0.583132
0.580570
0.580570
0.583132
0.579289
0.581851
0.580570
0.580570
0.580570
0.583132
0.579289
0.580570
0.578008
0.583132
0.579289
0.583132
0.580570
0.581851
0.575446
0.581851
0.576727
0.580570
0.575446
0.572884
0.561355
0.570322
0.566479
0.570322
0.570322
0.575446
0.574165
0.576727
0.578008
0.583132
0.583132
0.594661
0.597223
0.608753
0.622844
0.640778
0.640778
0.639497
0.639497
0.647183
0.649745
0.644621
0.647183
0.648464
0.648464
0.649745
0.640778
0.635654
0.627968
0.635654
0.620282
0.620282
0.611315
0.670242
0.571603
0.630530
0.608753
0.570322
0.558793
0.562636
0.558793
0.563917
0.561355
0.554950
0.553669
0.560074
0.557512
0.560074
0.554950
0.557512
0.549825
0.549825
0.543420
0.552388
0.543420
0.547263
0.545982
0.548544
0.542139
0.547263
0.544701
0.543420
0.544701
0.556231
0.545982
0.544701
0.544701
0.547263
0.544701
0.548544
0.544701
0.544701
0.540858
