1540451869.000000, 1540451869.000000, 1540451869.000000
32.000000, 32.000000, 32.000000
23,-58,7
23,-59,7
23,-58,7
23,-58,7
22,-58,7
23,-59,7
22,-59,7
23,-59,7
23,-59,7
22,-59,7
22,-59,7
23,-58,7
22,-58,7
22,-58,7
23,-59,7
23,-59,7
23,-59,7
23,-59,7
23,-58,7
23,-58,7
23,-59,8
23,-59,7
23,-58,8
22,-59,7
22,-59,8
22,-58,8
22,-59,7
22,-58,7
23,-59,7
23,-58,7
23,-59,7
23,-58,7
22,-58,8
22,-58,8
23,-58,8
23,-59,8
23,-58,8
23,-58,8
23,-58,8
23,-58,7
23,-58,8
23,-58,8
23,-59,8
23,-58,8
23,-58,8
23,-59,8
23,-59,8
23,-59,8
23,-58,8
23,-58,8
22,-58,8
22,-58,8
23,-58,8
23,-58,8
23,-58,8
22,-58,8
23,-59,8
23,-59,8
23,-59,8
23,-59,8
23,-58,8
22,-58,8
23,-58,8
23,-58,8
23,-58,8
24,-58,8
23,-58,8
23,-58,8
23,-58,8
23,-58,8
22,-58,8
22,-58,8
22,-58,8
22,-58,8
22,-58,7
22,-58,7
22,-58,7
23,-59,8
23,-58,8
22,-58,8
23,-58,8
23,-58,8
23,-59,8
23,-59,8
23,-58,8
23,-58,8
23,-58,8
23,-58,8
23,-58,8
23,-58,7
23,-59,7
23,-58,7
23,-58,7
23,-58,7
23,-58,7
23,-59,7
23,-58,8
23,-58,8
22,-58,8
23,-58,8
23,-59,7
23,-59,7
23,-59,7
23,-58,7
23,-58,7
23,-58,7
23,-58,7
23,-59,7
23,-59,7
23,-59,7
23,-59,7
23,-59,7
23,-58,7
23,-58,7
23,-59,8
23,-58,8
23,-58,8
23,-58,7
23,-59,7
23,-59,7
23,-59,7
22,-59,6
22,-58,7
23,-58,7
22,-58,7
23,-58,7
23,-58,7
23,-59,7
23,-59,7
23,-58,7
23,-58,7
23,-58,7
23,-59,7
23,-59,7
23,-59,7
23,-58,7
23,-58,8
22,-58,7
22,-58,7
23,-58,7
23,-58,7
23,-59,7
23,-59,7
22,-58,7
22,-58,7
22,-59,7
22,-59,7
22,-59,7
22,-58,7
23,-59,7
23,-59,7
22,-58,7
22,-58,7
23,-58,7
23,-59,7
22,-58,7
22,-58,7
22,-59,8
22,-59,7
23,-58,7
22,-58,7
22,-58,7
22,-58,7
23,-59,7
23,-59,7
22,-59,7
22,-59,8
22,-59,7
22,-59,7
22,-58,7
22,-59,7
23,-58,7
23,-58,7
23,-58,7
22,-58,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
21,-59,7
22,-59,7
22,-59,7
23,-59,7
22,-59,7
22,-59,6
22,-58,6
23,-58,7
23,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,6
23,-59,6
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-58,7
22,-59,7
23,-59,7
23,-59,7
22,-58,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-58,7
22,-59,7
22,-59,7
22,-59,7
22,-58,7
22,-59,7
22,-58,7
23,-59,7
22,-59,7
22,-59,7
23,-58,7
23,-59,7
23,-59,7
23,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
22,-59,7
23,-58,7
22,-58,7
23,-58,6
23,-59,7
23,-58,7
23,-59,7
23,-59,7
23,-59,7
22,-59,7
22,-59,7
