1540453470.000000, 1540453470.000000, 1540453470.000000
32.000000, 32.000000, 32.000000
23,19,54
23,19,53
22,20,54
22,20,54
22,20,54
23,21,54
23,21,54
23,21,53
23,21,53
24,21,53
24,21,53
24,21,53
24,21,53
24,21,53
23,22,53
23,22,54
23,21,53
23,20,53
23,21,54
23,21,53
23,22,53
23,22,54
23,22,54
23,21,53
23,21,53
23,21,53
23,21,53
23,22,53
23,22,53
23,22,53
23,21,54
23,22,54
23,22,53
23,22,53
23,22,53
23,22,53
23,22,53
23,22,53
23,22,53
23,22,53
23,22,53
23,22,53
23,22,53
23,22,53
24,22,53
23,22,53
23,22,53
24,22,54
24,22,53
24,22,54
27,24,59
25,25,59
27,26,60
26,29,61
24,32,59
21,34,61
18,40,55
16,43,46
19,42,45
19,41,40
23,40,41
26,37,43
27,35,43
29,30,41
29,22,47
27,18,46
24,15,43
32,12,45
22,7,48
17,7,48
27,4,48
26,3,49
15,3,49
20,1,51
22,-3,54
26,-1,59
32,-1,63
38,0,66
35,2,63
24,5,54
21,5,53
25,6,55
30,8,59
28,9,57
24,9,55
24,9,55
30,8,55
31,8,55
24,6,55
24,5,56
29,7,56
28,7,55
25,6,57
30,6,57
29,6,57
19,6,53
25,3,63
27,9,50
21,11,48
29,5,60
26,7,56
26,7,56
24,5,55
24,5,58
22,7,55
29,3,64
26,7,54
30,7,58
24,6,56
25,6,56
23,5,57
23,5,56
24,4,54
26,6,54
30,7,54
25,7,56
23,5,55
28,5,56
25,5,55
28,5,55
27,4,53
29,6,55
31,6,56
30,5,56
25,5,55
27,5,55
27,5,56
28,6,54
29,6,54
28,5,54
28,5,55
24,5,55
25,5,55
25,5,55
28,5,55
30,6,55
32,6,54
31,6,53
29,6,55
28,6,54
29,5,55
28,5,56
29,5,54
28,5,55
25,4,56
27,5,55
25,6,56
27,6,53
28,7,55
29,7,55
28,6,55
26,6,54
27,6,55
26,5,56
27,6,54
28,8,53
32,7,55
30,6,54
28,7,54
29,6,55
27,5,55
31,5,52
33,7,53
30,5,55
27,6,54
29,6,54
29,5,54
30,7,54
32,7,53
29,9,50
32,5,55
25,6,55
28,5,54
29,5,54
33,6,54
32,8,54
31,7,53
31,7,51
35,6,54
27,6,52
30,6,53
31,6,54
30,7,53
33,7,53
31,6,52
31,7,53
33,7,52
33,6,53
30,6,53
30,6,53
30,6,53
30,7,53
32,7,52
33,7,51
30,5,55
27,6,54
31,6,53
31,6,53
33,6,53
32,6,51
30,6,52
34,7,53
33,7,52
29,6,53
31,6,53
30,6,53
32,7,52
32,7,52
32,7,51
35,6,53
27,6,53
29,6,53
31,6,53
33,6,51
33,8,54
27,6,51
35,6,57
34,7,52
32,6,52
28,6,53
29,6,53
31,6,53
29,6,53
31,7,53
32,6,52
32,5,53
28,6,53
31,6,53
32,6,53
33,7,53
32,7,52
31,7,51
33,7,52
34,8,52
34,8,52
32,6,52
33,6,52
31,7,52
32,6,53
31,6,52
30,6,53
30,7,52
33,7,52
33,7,53
32,7,53
31,6,52
30,5,53
30,6,53
32,7,52
35,8,52
35,7,52
30,5,53
28,5,53
29,6,53
30,6,53
34,7,53
32,7,51
32,8,51
37,6,52
30,6,54
29,6,53
29,6,52
31,7,53
35,6,52
33,7,50
34,7,51
36,6,53
29,6,52
29,6,53
32,6,53
32,6,53
35,6,52
34,8,53
29,7,52
36,7,52
36,6,52
29,6,53
30,7,53
32,6,53
31,7,51
32,6,52
29,7,53
32,7,53
32,7,52
33,7,52
34,7,51
35,7,52
33,6,53
32,6,52
32,6,52
32,6,53
31,6,52
32,7,53
32,7,52
35,7,52
35,7,51
34,7,51
35,7,51
34,6,51
33,6,52
33,7,52
33,6,52
32,6,52
33,7,52
33,7,52
32,6,52
31,6,52
35,8,51
34,8,50
37,8,51
34,5,53
30,6,52
29,6,53
30,6,52
30,6,52
33,7,52
34,7,51
32,8,51
36,8,51
39,8,50
38,7,52
29,5,52
29,5,52
31,6,52
32,6,52
34,7,51
35,8,52
29,7,49
39,8,50
37,8,49
33,6,53
30,6,52
30,6,53
31,7,52
34,7,52
35,7,50
32,7,51
33,7,52
32,7,51
32,7,52
32,6,52
32,7,52
32,8,51
34,7,53
32,8,51
32,6,53
27,6,52
32,5,53
30,6,53
29,7,53
34,9,51
37,9,50
35,6,53
30,6,53
28,6,53
30,6,53
31,6,53
33,7,53
29,6,51
32,7,52
32,7,52
33,6,53
30,6,53
30,6,53
30,7,53
33,6,53
32,7,51
33,7,52
33,5,54
29,6,54
30,6,53
32,6,53
33,7,52
33,6,51
31,7,52
33,6,54
29,6,53
30,6,52
31,6,53
33,6,52
32,6,51
31,8,53
33,6,53
32,6,54
30,6,52
30,6,52
32,7,53
33,6,52
30,7,52
34,7,52
33,6,53
30,6,53
32,6,52
32,6,53
33,6,52
32,6,51
32,7,51
35,7,52
30,6,53
29,6,52
31,6,53
32,6,53
33,8,53
32,7,51
35,7,52
30,7,53
28,6,52
31,6,53
32,6,53
33,7,54
31,7,52
31,7,52
35,7,52
31,6,53
31,6,52
32,6,52
31,7,52
33,7,53
32,7,53
31,6,51
34,7,52
32,6,52
30,6,52
31,6,53
31,6,53
34,7,51
33,7,52
32,6,53
30,6,53
31,6,53
31,6,53
32,7,52
32,6,52
32,7,53
31,6,53
30,6,52
31,6,54
29,6,52
31,7,53
33,5,53
28,7,50
34,6,53
32,6,52
32,6,53
32,6,53
30,6,53
31,7,53
33,7,52
32,7,53
33,7,52
31,6,53
29,6,53
31,6,53
32,6,53
33,7,53
31,7,51
34,7,53
34,7,52
32,6,53
28,6,53
29,6,52
32,7,53
35,6,52
31,8,51
31,7,51
32,6,53
30,6,53
29,6,52
32,7,53
34,7,53
29,7,52
29,7,51
34,8,52
34,8,52
32,6,52
29,6,53
29,6,52
34,6,52
33,7,52
31,7,53
32,7,52
32,6,53
32,6,54
30,6,52
32,6,52
33,7,53
32,7,53
32,7,52
33,6,53
30,7,53
31,6,53
32,6,52
32,6,53
30,7,52
32,7,52
33,6,53
31,7,53
30,6,53
30,6,53
32,6,53
32,7,53
31,7,52
32,6,52
31,6,54
30,6,53
30,6,53
32,6,53
33,7,53
29,6,52
30,7,53
33,7,53
31,7,53
30,6,53
30,6,53
30,6,53
35,6,53
32,7,53
29,7,53
33,7,52
33,6,53
30,6,53
30,6,53
30,6,53
31,6,53
33,7,53
32,7,52
33,7,53
32,6,53
30,6,53
31,6,53
31,6,52
33,7,53
32,7,53
32,7,52
33,7,52
33,6,53
30,6,52
30,6,53
32,6,53
32,7,53
32,7,52
34,7,52
33,7,52
32,6,53
30,6,53
31,6,53
33,6,53
32,7,51
33,7,52
33,7,52
33,6,53
30,6,53
30,6,52
31,6,53
34,7,53
32,6,52
32,7,53
33,7,52
32,5,53
30,6,53
30,6,53
31,6,53
32,7,52
31,6,52
33,7,52
33,7,52
33,6,53
29,6,53
30,5,53
31,6,53
32,6,53
32,6,52
32,7,53
33,6,52
32,5,54
30,6,53
31,5,53
31,6,53
32,6,53
32,6,53
32,6,53
30,6,52
33,7,52
34,7,52
33,6,52
30,6,53
28,6,52
32,6,52
36,6,52
34,7,53
31,6,52
34,7,53
33,6,53
32,6,53
31,6,53
31,6,52
32,6,53
32,6,53
31,6,52
33,6,52
34,7,52
33,6,53
31,6,53
30,6,52
32,6,53
34,6,52
30,6,52
32,7,52
33,6,52
33,6,53
31,6,52
31,6,53
30,6,53
32,6,53
32,6,52
33,6,52
30,6,52
34,7,52
34,7,52
33,7,53
32,6,52
31,6,53
31,6,53
31,6,53
31,6,53
32,6,53
32,6,53
31,6,52
33,6,53
32,7,53
31,6,52
33,6,52
33,7,53
33,6,52
32,6,53
30,6,53
30,6,53
32,7,52
32,6,53
32,6,53
30,6,52
32,7,52
34,8,52
35,7,52
32,6,53
30,5,53
29,5,53
31,6,52
33,6,52
31,6,52
31,7,52
33,6,52
32,5,53
30,6,53
30,6,52
31,6,53
32,7,52
32,6,53
31,6,53
33,7,52
34,7,52
33,6,52
31,6,53
30,6,52
32,6,52
33,6,53
32,6,51
34,7,52
34,6,52
32,5,53
31,6,52
31,6,52
31,6,52
33,7,52
35,6,53
30,6,51
34,7,52
34,7,51
34,6,52
32,5,53
30,5,52
31,5,52
32,6,52
32,6,52
34,8,51
32,7,52
34,6,52
33,6,53
31,6,53
32,6,52
32,6,52
34,6,52
32,6,52
32,7,52
34,7,52
34,6,52
33,6,52
32,6,52
30,6,53
30,6,52
31,6,52
32,5,53
33,6,53
32,7,51
35,7,52
34,7,51
33,6,52
31,5,53
29,5,53
30,5,53
33,6,52
35,6,52
32,6,51
31,6,52
33,6,52
33,6,52
33,6,52
30,6,53
31,6,52
32,5,53
33,5,52
29,6,51
31,6,52
36,7,51
38,7,51
34,6,52
33,5,52
30,5,53
30,5,52
32,5,52
33,6,52
32,6,52
33,6,51
34,6,52
29,5,53
29,5,53
32,5,52
38,6,52
35,6,52
30,5,52
34,6,52
33,6,52
32,6,52
33,5,52
32,5,52
32,6,52
34,6,52
33,6,52
32,6,52
32,5,52
34,6,52
35,6,52
32,5,52
32,6,52
32,5,52
31,6,52
33,6,52
34,7,51
35,6,51
33,4,53
29,5,52
30,5,52
34,6,52
35,6,52
32,6,52
35,6,52
34,6,52
33,5,53
31,5,52
31,5,52
33,5,52
32,5,52
30,6,52
33,6,52
35,7,52
31,6,52
30,4,52
30,5,53
31,5,53
33,6,52
32,6,52
34,7,52
34,5,53
31,5,53
31,5,52
31,5,52
33,6,52
35,6,53
30,6,53
34,7,53
33,7,52
32,5,52
31,4,53
30,5,53
31,5,52
33,5,52
33,6,52
33,6,52
33,5,52
31,5,53
29,5,53
31,5,53
32,5,52
33,6,52
33,6,52
30,6,52
34,6,52
33,5,53
32,5,52
31,5,53
31,6,52
33,6,52
34,6,53
30,6,52
35,7,51
35,7,51
32,5,52
31,6,52
30,5,53
30,5,52
32,5,52
34,6,53
32,6,51
34,6,52
35,7,51
35,6,52
33,5,53
29,5,52
30,5,52
33,6,52
34,6,52
34,6,52
32,6,52
34,6,52
35,6,52
34,6,52
30,5,52
31,5,53
32,6,52
33,6,52
35,6,52
31,6,51
32,6,52
35,7,52
35,6,52
32,5,52
31,5,53
31,6,52
32,5,52
32,6,52
34,6,52
34,6,51
35,6,52
34,5,52
30,5,52
29,5,52
31,6,52
33,5,52
34,6,53
30,5,52
35,6,52
35,7,51
36,6,51
34,5,52
31,5,53
30,5,52
31,6,52
34,5,52
31,6,52
32,6,52
35,6,51
35,6,52
34,5,52
31,5,52
31,5,53
32,5,52
35,6,52
31,5,52
32,6,52
35,6,51
34,6,52
32,5,53
30,5,52
31,6,52
35,5,52
34,6,52
33,6,52
35,6,51
36,6,51
35,5,52
29,5,52
31,5,52
33,6,52
35,5,52
33,6,52
33,6,51
34,6,51
36,6,51
35,6,51
32,5,52
32,5,52
32,5,52
33,6,52
33,6,52
33,6,52
34,5,52
32,5,51
34,6,52
37,6,51
36,5,51
30,5,52
31,5,52
32,6,52
34,6,52
35,5,52
32,6,51
34,6,52
33,6,51
34,6,51
34,5,52
31,5,52
31,5,52
32,5,52
33,6,52
33,5,52
34,5,53
32,6,51
35,6,51
35,6,51
34,6,51
34,5,52
30,5,52
31,5,52
33,6,52
34,6,52
32,5,51
34,6,52
35,7,51
36,6,51
34,5,51
31,5,52
31,5,52
32,6,52
33,6,52
35,5,52
32,6,51
34,5,51
35,7,51
36,6,51
34,5,52
31,5,52
30,5,52
31,5,52
32,5,52
34,6,52
32,5,51
34,6,52
34,6,51
35,6,51
34,5,52
32,5,52
32,5,52
32,5,52
34,6,52
33,5,52
35,6,52
35,6,50
33,5,52
33,5,52
31,5,52
31,5,52
32,5,52
34,5,52
34,6,52
33,5,51
33,5,52
34,5,52
33,5,52
32,5,52
33,5,52
33,5,52
33,5,52
33,5,52
34,6,51
34,5,51
33,6,51
36,6,51
32,4,52
31,5,52
32,5,52
34,6,52
35,6,52
31,5,52
31,5,51
35,6,51
35,6,51
33,5,52
31,5,52
31,5,52
34,6,52
35,5,52
32,5,51
33,6,52
34,6,51
35,6,51
34,5,52
32,5,52
31,5,52
32,5,52
33,5,52
35,6,52
33,6,51
33,6,52
35,6,51
35,6,51
31,6,52
32,5,52
33,5,52
34,5,52
34,6,52
33,6,51
33,6,52
34,6,51
35,6,51
33,5,52
31,5,52
32,5,52
32,5,51
34,6,52
35,6,52
33,6,51
33,5,51
34,7,51
36,6,51
33,5,51
32,5,52
33,5,52
34,5,51
34,6,52
34,6,52
34,6,52
35,4,51
33,6,50
36,6,51
34,5,51
32,5,52
33,6,52
33,5,52
32,5,52
35,6,51
35,6,51
32,6,52
34,6,51
36,6,50
34,5,51
32,5,52
33,5,52
32,5,51
34,6,52
34,6,52
32,5,51
30,5,51
36,7,51
36,6,51
33,5,52
31,5,52
32,5,52
35,6,52
34,6,51
33,6,51
34,6,51
35,5,52
33,5,52
32,5,52
33,6,51
33,5,51
32,7,51
36,7,51
36,6,50
35,5,51
29,4,52
31,5,52
34,6,52
35,6,52
33,5,50
35,6,51
35,6,51
34,5,52
32,5,52
31,5,52
32,6,51
35,5,52
34,7,52
33,6,51
36,6,51
35,5,52
30,4,51
32,4,52
33,6,52
34,6,52
34,5,51
31,5,52
35,6,51
36,6,51
35,5,52
32,5,52
31,5,52
34,5,52
35,6,51
34,5,51
34,6,51
35,6,50
33,5,52
32,5,52
32,5,51
34,6,51
36,6,52
33,5,51
34,6,51
36,6,51
34,5,52
32,5,51
33,5,51
35,6,51
34,6,51
35,6,51
35,6,51
35,5,51
32,5,51
33,5,51
36,5,52
35,7,51
35,6,51
36,6,51
36,6,51
33,5,51
33,5,51
34,5,52
35,5,51
31,6,51
33,6,52
36,6,50
37,6,51
33,5,51
33,5,51
34,4,51
34,6,50
35,7,50
38,7,50
37,6,50
32,5,51
31,5,51
34,6,51
37,5,51
35,7,50
37,6,50
37,7,49
37,7,50
37,6,50
33,5,51
32,5,51
33,5,51
34,5,51
35,7,50
37,6,50
36,6,51
36,4,52
31,5,52
31,5,52
32,6,51
38,6,51
36,7,52
32,6,52
35,5,51
34,5,51
33,5,51
33,5,51
33,5,52
35,6,52
32,6,50
37,7,50
